source_vintage,source_hs8,hs8_2022,match_type
2017,87054000,87054000,identity
2017,87059030,87059030,identity
2017,87060000,87060000,identity
2017,87071000,87071000,identity
2017,87079000,87079000,identity
2017,87081000,87081000,identity
2017,87082100,87082100,identity
2017,87082920,87082921,concordance
2017,87083010,87083010,identity
2017,87083011,87083011,identity
2017,87083020,87083020,identity
2017,87084012,87084012,identity
2017,87084021,87084021,identity
2017,87085020,87085020,identity
2017,87085023,87085023,identity
2017,87087016,87087016,identity
2017,87088017,87088017,identity
2017,87088091,87088091,identity
2017,87089120,87089120,identity
2017,87089224,87089224,identity
2017,87089300,87089300,identity
2017,87089426,87089426,identity
2017,87089518,87089518,identity
2017,87089928,87089928,identity
2017,87089993,87089993,identity
2017,87091100,87091100,identity
2017,87091900,87091900,identity
2017,87099000,87099000,identity
2017,87100000,87100000,identity
2017,87111000,87111000,identity
2017,87112000,87112000,identity
2017,87113000,87113000,identity
2017,87114000,87114000,identity
2017,87115000,87115000,identity
2017,87116000,87116000,identity
2017,87119001,87119001,identity
2017,87120000,87120000,identity
2017,87131000,87131000,identity
2017,87139000,87139000,identity
2017,87141010,87141010,identity
2017,87142000,87142000,identity
2017,87149100,87149100,identity
2017,87149200,87149200,identity
2017,87149300,87149300,identity
2017,87149400,87149400,identity
2017,87149500,87149500,identity
2017,87149600,87149600,identity
2017,87149900,87149900,identity
2017,87150000,87150000,identity
2017,87161000,87161000,identity
2017,87162000,87162000,identity
2017,87163100,87163100,identity
2017,87163900,87163900,identity
2017,87164000,87164000,identity
2017,87168000,87168000,identity
2017,87169000,87169000,identity
2017,88010020,88010020,identity
2017,88021100,88021110,concordance_split
2017,88021100,88061000,concordance_split
2017,88021100,88062100,concordance_split
2017,88021100,88062200,concordance_split
2017,88021100,88062300,concordance_split
2017,88021100,88062400,concordance_split
2017,88021100,88062900,concordance_split
2017,88021100,88069100,concordance_split
2017,88021100,88069200,concordance_split
2017,88021100,88069300,concordance_split
2017,88021100,88069400,concordance_split
2017,88021100,88069900,concordance_split
2017,88021200,88021220,concordance_split
2017,88021200,88062900,concordance_split
2017,88021200,88069900,concordance_split
2017,88022015,88022016,concordance_split
2017,88022015,88061090,concordance_split
2017,88022015,88062190,concordance_split
2017,88022015,88062290,concordance_split
2017,88022015,88062390,concordance_split
2017,88022015,88062490,concordance_split
2017,88022015,88062990,concordance_split
2017,88022015,88069190,concordance_split
2017,88022015,88069290,concordance_split
2017,88022015,88069390,concordance_split
2017,88022015,88069490,concordance_split
2017,88022015,88069990,concordance_split
2017,88022090,88022091,concordance_split
2017,88022090,88062190,concordance_split
2017,88022090,88062290,concordance_split
2017,88022090,88062390,concordance_split
2017,88022090,88062490,concordance_split
2017,88022090,88062990,concordance_split
2017,88022090,88069190,concordance_split
2017,88022090,88069290,concordance_split
2017,88022090,88069390,concordance_split
2017,88022090,88069490,concordance_split
2017,88022090,88069990,concordance_split
2017,88023011,88023013,concordance_split
2017,88023011,88062990,concordance_split
2017,88023011,88069990,concordance_split
2017,88023012,88023014,concordance_split
2017,88023012,88062990,concordance_split
2017,88023012,88069990,concordance_split
2017,88023090,88023091,concordance_split
2017,88023090,88062990,concordance_split
2017,88023090,88069990,concordance_split
2017,88024020,88024021,concordance_split
2017,88024020,88062990,concordance_split
2017,88024020,88069990,concordance_split
2017,88024090,88024091,concordance_split
2017,88024090,88062990,concordance_split
2017,88024090,88069990,concordance_split
2017,88026000,88026000,identity
2017,88031000,88071000,concordance
2017,88032000,88072000,concordance
2017,88033000,88073000,concordance
2017,88039000,88079000,concordance
2017,88040000,88040000,identity
2017,88051000,88051000,identity
2017,88052100,88052100,identity
2017,88052900,88052900,identity
2017,89011000,89011000,identity
2017,89012000,89012000,identity
2017,89013000,89013000,identity
2017,89019001,89019001,identity
2017,89020000,89020000,identity
2017,89031000,89031101,concordance_split
2017,89031000,89031202,concordance_split
2017,89031000,89031990,concordance_split
2017,89039100,89032101,concordance_split
2017,89039100,89032202,concordance_split
2017,89039100,89032303,concordance_split
2017,89039210,89033101,concordance_split
2017,89039210,89033201,concordance_split
2017,89039210,89033301,concordance_split
2017,89039220,89033102,concordance_split
2017,89039220,89033202,concordance_split
2017,89039220,89033302,concordance_split
2017,89039930,89039301,concordance_split
2017,89039930,89039992,concordance_split
2017,89039940,89039302,concordance_split
2017,89039940,89039993,concordance_split
2017,89040000,89040000,identity
2017,89051000,89051000,identity
2017,89052000,89052000,identity
2017,89059000,89059000,identity
2017,89061000,89061000,identity
2017,89069000,89069000,identity
2017,89071000,89071000,identity
2017,89079000,89079000,identity
2017,89080000,89080000,identity
2017,90011000,90011000,identity
2017,90012000,90012000,identity
2017,90013000,90013000,identity
2017,90014000,90014000,identity
2017,90015000,90015000,identity
2017,90019000,90019000,identity
2017,90021100,90021100,identity
2017,90021900,90021900,identity
2017,90022000,90022000,identity
2017,90029000,90029000,identity
2017,90031100,90031100,identity
2017,90031900,90031900,identity
2017,90039000,90039000,identity
2017,90041000,90041000,identity
2017,90049090,90049090,identity
2017,90051000,90051000,identity
2017,90058000,90058000,identity
2017,90059001,90059001,identity
2017,90063000,90063000,identity
2017,90064000,90064000,identity
2017,90065100,90065311,concordance_split
2017,90065100,90065991,concordance_split
2017,90065205,90065991,concordance
2017,90065310,90065311,concordance
2017,90065916,90065991,concordance
2017,90066100,90066100,identity
2017,90066991,90066991,identity
2017,90069102,90069102,identity
2017,90069901,90069901,identity
2017,90071000,90071000,identity
2017,90072000,90072000,identity
2017,90079101,90079101,identity
2017,90079200,90079200,identity
2017,90085000,90085000,identity
2017,90089000,90089000,identity
2017,90101000,90101000,identity
2017,90105090,90105090,identity
2017,90106000,90106000,identity
2017,90109090,90109090,identity
2017,90111020,90111020,identity
2017,90112030,90112030,identity
2017,90118000,90118000,identity
2017,90119040,90119040,identity
2017,90121010,90121010,identity
2017,90129020,90129020,identity
2017,90131000,90131000,identity
2017,90132000,90132000,identity
2017,90138000,90138000,identity
2017,90139000,90139000,identity
2017,90141000,90141000,identity
2017,90142000,90142000,identity
2017,90148001,90148001,identity
2017,90149001,90149001,identity
2017,90151000,90151000,identity
2017,90152000,90152000,identity
2017,90153000,90153000,identity
2017,90154000,90154000,identity
2017,90158000,90158000,identity
2017,90159001,90159001,identity
2017,90160000,90160000,identity
2017,90171000,90171000,identity
2017,90172010,90172010,identity
2017,90173000,90173000,identity
2017,90178000,90178000,identity
2017,90179020,90179020,identity
2017,90181100,90181100,identity
2017,90181200,90181200,identity
2017,90181300,90181300,identity
2017,90181400,90181400,identity
2017,90181901,90181901,identity
2017,90182000,90182000,identity
2017,90183110,90183110,identity
2017,90183220,90183220,identity
2017,90183930,90183930,identity
2017,90184100,90184100,identity
2017,90184900,90184900,identity
2017,90185000,90185000,identity
2017,90189000,90189001,concordance_split
2017,90189000,90222101,concordance_split
2017,90189000,90222901,concordance_split
2017,90191000,90191000,identity
2017,90192000,90192000,identity
2017,90200000,90200000,identity
2017,90211000,90211000,identity
2017,90212100,90212100,identity
2017,90212900,90212901,concordance_split
2017,90212900,90212902,concordance_split
2017,90213100,90213100,identity
2017,90213900,90213900,identity
2017,90214000,90214000,identity
2017,90215000,90215000,identity
2017,90219000,90219000,identity
2017,90221200,90221200,identity
2017,90221300,90221300,identity
2017,90221400,90221400,identity
2017,90221900,90221900,identity
2017,90222100,90222101,concordance
2017,90222900,90222901,concordance
2017,90223000,90223000,identity
2017,90229000,90229000,identity
2017,90230000,90230000,identity
2017,90241000,90241000,identity
2017,90248000,90248000,identity
2017,90249000,90249000,identity
2017,90251100,90251100,identity
2017,90251901,90251901,identity
2017,90258002,90258002,identity
2017,90259000,90259000,identity
2017,90261000,90261000,identity
2017,90262000,90262000,identity
2017,90268000,90268000,identity
2017,90269000,90269000,identity
2017,90271000,90271000,identity
2017,90272000,90272000,identity
2017,90273000,90273000,identity
2017,90275000,90275000,identity
2017,90278080,90278100,concordance_split
2017,90278080,90278900,concordance_split
2017,90279000,90279000,identity
2017,90281000,90281000,identity
2017,90282000,90282000,identity
2017,90283000,90283000,identity
2017,90289000,90289000,identity
2017,90291000,90291000,identity
2017,90292001,90292001,identity
2017,90299001,90299001,identity
2017,90301000,90301000,identity
2017,90302010,90302010,identity
2017,90303105,90303105,identity
2017,90303200,90303200,identity
2017,90303390,90303390,identity
2017,90303995,90303995,identity
2017,90304000,90304000,identity
2017,90308200,90308200,identity
2017,90308405,90308405,identity
2017,90308909,90308909,identity
2017,90309000,90309000,identity
2017,90311000,90311000,identity
2017,90312000,90312000,identity
2017,90314100,90314100,identity
2017,90314920,90314920,identity
2017,90318000,90318000,identity
2017,90319000,90319000,identity
2017,90321000,90321000,identity
2017,90322000,90322000,identity
2017,90328100,90328100,identity
2017,90328900,90328900,identity
2017,90329000,90329000,identity
2017,90330001,90330001,identity
2017,91011101,91011101,identity
2017,91011909,91011909,identity
2017,91012100,91012100,identity
2017,91012901,91012901,identity
2017,91019101,91019101,identity
2017,91019901,91019901,identity
2017,91021101,91021101,identity
2017,91021201,91021201,identity
2017,91021901,91021901,identity
2017,91022100,91022100,identity
2017,91022901,91022901,identity
2017,91029101,91029101,identity
2017,91029901,91029901,identity
2017,91031001,91031001,identity
2017,91039001,91039001,identity
2017,91040000,91040000,identity
2017,91051101,91051101,identity
2017,91051901,91051901,identity
2017,91052101,91052101,identity
2017,91052901,91052901,identity
2017,91059101,91059101,identity
2017,91059901,91059901,identity
2017,91061000,91061000,identity
2017,91069020,91069020,identity
2017,91070000,91070000,identity
2017,91081101,91081101,identity
2017,91081201,91081201,identity
2017,91081901,91081901,identity
2017,91082000,91082000,identity
2017,91089000,91089000,identity
2017,91091000,91091000,identity
2017,91099001,91099001,identity
2017,91101100,91101100,identity
